Date,Tweet Text,Retweets,Favorites,Followers,Follows
14/01/2022 07:14,"#Hcl posted there #Q3FY22 performance which is outstanding on every parameters. Revenue:22,331 cr. PAT: 3,442 cr. Dividend:10 rs /share (interim) Source:@KomalSecurities #Komalsecurities #Pms #Nse #StockToBuy #StockToWatch #Stocks #StockMarket #ShareMarket #ITSector #Equity.",0,0,2378,2668
14/01/2022 07:14,PC Ratio up date: 1/Broke out of TL . 2/ entering trough lands. 3/ How far will it go up is the M $ question ? #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #inflation #money #SPX500,0,0,100,78
14/01/2022 07:14,#Vaccine #Equity- for everyone! #nooneleftbehind @hmcourtservice #highdown #prison @AllianceBetter,0,0,20,44
14/01/2022 07:13,"#Nonprofits that value equity of access must consider how to reach those that are ""systematically excluded from engagement efforts."" But certain technologies can address access #equity and widen your organization's reach. @npquarterly #cdwsocial",0,0,78,576
14/01/2022 07:10,"#NDX Another break down of the TL, is it real this time around or another trap ? #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #inflation #money #Finance #SPX500",0,0,100,78
14/01/2022 07:08,"TODAY, Jan 14, at Noon ET You've heard of #PassiveHouse but aren't sure what all the fuss is about? Get the inside story on why it matters. #ClimateAction #HealthyBuilding #Equity",0,0,3961,1618
14/01/2022 07:07,"Want to join one of the fastest growing FinTechs in #Europe on it’s mission to democratise finance? my team @TradeRepublicDE is hiring Backend, iOS, Android, Data engineers, product and engineering managers, drop me a line if interested. #FinTech #jobs #Crypto #Stocks #equity",1,0,384,1189
14/01/2022 07:04,Doing the right thing means that sometimes you have to stand alone. -@damonwest7 Had the opportunity to hear him present @BCITTWEETS. #beacoffeebean #equity,0,0,145,54
14/01/2022 07:00,"Join our very own @s_bearden, Brian Boyd from @LeonSchools, and @seanmcasey for a workshop at @fetc on leveraging #data to support student #equity! See you on Jan 25th in Orlando",1,1,1478,255
14/01/2022 07:00,"FUNDING NETWORKS: ANSWERING THE WHAT, WHY, AND HOW Check out NW's first newsletter of 2022:  Subscribe:  #NetworkWeaver #Networks #Transformation #SocialChange #SystemsChange #Equity #Funding",0,0,4243,2864
14/01/2022 07:00,Policy change can mitigate climate change! Join us on January 20 for a virtual kickoff for a year of “Resilient Creation & Restored Communities: Voting for Climate Justice in 2022!” #climatechange #climatesolutions #equity #creationcare @GeorgiaIPL,0,0,1849,963
14/01/2022 07:00,"#COP26 2021 urged global business leaders to strengthen their green credentials in achieving #NetZero, or risk the depreciation of #equity and reputation. Discover why innovative companies are crucial to solving the world's greatest climate issues here:  RT @GreenBiz: Recent sustainability research shows that a majority of businesses lack integrated strategies for combating climate change.",0,0,12094,869
14/01/2022 06:49,Are you following us on all of our social media channels? #FOLLOW us! Check us out at ! 📚@ꜱᴛᴜᴅᴇɴᴛʟᴇᴅᴇᴅ © #studentleded #nonprofit #youth #youthled #professionaldevelopment #equity #edequity #diversity #learning #training #BIPOC #LGBTQIA+,0,1,99,193
14/01/2022 06:47,"Put the LEDs where the people shop! #energy #equity RT @_slipstreaminc_: ""I would say we’re living in the United States of energy insecurity"" - Tony Reames This is why we helped our partners put over 1.5 million LED bulbs into foodbanks and dollar stores last year. We cannot have a clean energy economy without fair access.",0,0,1233,2362
14/01/2022 06:46,Shoutout to @amglotfelter for winning the @KairosRTP 2020 Graduate Student/NTT Award for Teaching! Angela Glotfelter is a PhD candidate in #rhetoric & #composition at Miami University of Ohio and studies #equity across the dual contexts of #emergingtechnologies and #wpa. Congrats,1,5,2392,1147
14/01/2022 06:45,"Are you an educator who cares about equity and wants to learn more strategies for diverse learners? Join us next Thursday in-person to explore and plan for opportunities to embed choice, relevance, and collaboration in your ELAR classroom! @region13 #equity #literacy",1,2,3560,2910
14/01/2022 06:44,"We still have a few spots for sponsors and #volunteer groups to help renovate The Dream BBQ, a prized Homewood-based black-owned business. Opportunities are available Monday-Wednesday next week, so get in touch ASAP! #MLKDay #equity #inclusion #community #rebuildingtogether",1,2,551,340
14/01/2022 06:44,"Hypocrisy of the rich. If he sounds like a jerk and acts like a jerk, he probably is a jerk, or a Djok, or whatever… The Djoker who is the Djoke now. Why Novak Djokovic is the poster boy for the mess our world is in. Law is for all… #equity.",3,9,22832,310
14/01/2022 06:44,"GreenBiz '22, February 15-17, #Scottsdale #Arizona:  @Greenbiz #GreenBiz #greenbusiness #business #economy #netzero #equity #ESG #finance #resilience #circulareconomy Join 1,000+ #sustainability professionals to explore key topics and learn from your peers.",0,0,270,78
14/01/2022 06:36,Fantastic progress on site for a development of 30 houses in Cambridgeshire that was funded by Aureum Finance. We sourced senior and equity finance for our clients to receive 100% of total cost and a favourable finance structure.  #aureumfinance #equity,0,0,290,539
14/01/2022 06:32,"GreenBiz '22, February 15-17, #Scottsdale #Arizona:  @Greenbiz #GreenBiz #greenbusiness #business #economy #netzero #equity #ESG #finance #resilience #circulareconomy Join 1,000+ #sustainability professionals to explore key topics and learn from your peers.",0,0,325,182
14/01/2022 06:31,Special thanks to Sentara for being an Advocate of Justice Sponsor for the Urban League of Hampton Roads 38th Annual Martin Luther King Jr Community Leaders Program. Register now at . #Diversity #Equity #Inclusion #UrbanLeague #ULHR #NSU #MLK,0,0,719,232
14/01/2022 06:30,"For its 80th #anniversary, @NutrReviews identified #nutrition #research topics that will likely be prioritized over the next 10 years, including #ClimateChange, nutrition & #infection, and #food &amp; nutrition #equity, among others. Read more:  #science",1,0,370,341
14/01/2022 06:28,"#Diversity, #equity, #inclusion, and #belonging are key components to any #hiring strategy. @HarvardHBS experts weigh in with six best practices to creating inclusive and equitable interview processes.",1,1,3762,2910
14/01/2022 06:24,"Did you catch Forward Cities' @FayHorwitt_FC and Brett Brenton on the @teamesandco #podcast? It was a great episode on the impactful work being done to create “#equity for every #entrepreneur."" Check it out now at",0,0,23987,2679
14/01/2022 06:24,All beta testing completed. Supermarket delivery has arrived in Camden City. #fooddesert #Camden #equity #blackbusiness,0,0,38,125
14/01/2022 06:22,Why $equity coin ? Cause of 20% full fee to reflections on whatever coin you want !!!! 0% fee goes to the lp. 100% passive income 1.020.000 supply and mc 3.500.000 rn that means 3.5 dollars per coin!!! LFG!!! #EQUITY #EQUITYCOIN #EQUITYFAMILY #EQUITYCOMMUNITY #EQUITYARMY,0,1,352,811
14/01/2022 06:20,"#ICYMI: Check out Westat's new work towards improving #equity, including a contract supporting @usedgov's Office of Non-Public Education.  #EducationEquity",0,0,2009,832
14/01/2022 06:19,A great #honor for us to be #invited as #speakers again at this year's @TheKingCenter #BelovedCommunity #Global #Summit! Join us TODAY as we #commemorate #MLK's #life & #legacy! #NEST4US #YouthPower #MLKDay #Service #Youth #Equity,1,1,2394,3492
14/01/2022 06:15,Remembering #AIM Civil Rights Activist Clyde Bellecourt who made his journey to the stars this week. Honor his legacy by continuing to fight for #justice #equity #ForeverAIM #AIMForever ✊ RT @StarTribune: Hundreds of people gathered last night to honor American Indian civil rights leader Clyde Bellecourt.,0,0,671,543
14/01/2022 06:14,"What have you learned about yourself as a result of a relationship (work, friend, colleague, family member) with someone who is different than you? #diversity #diversitytraining #inclusion #equity #DE&I #racism #crossracialrelationship",0,0,346,787
14/01/2022 06:10,"As many companies prepare for the annual performance cycle, it’s important to reflect on the ways unconscious bias can lead to inconsistencies in our evaluations and feedback ultimately impacting employee opportunities and rewards.  #equity #inclusion",0,0,3493,855
14/01/2022 06:09,Research-based and practical! #antiracist #equity RT @antiracist_ed: What does antiracist education look like in practice? The CARE Framework can help answer that question.,0,1,1297,475
14/01/2022 06:09,#Diversity #Equity and #Inclusion are very strongly believed here @TuftsUniversity and in our program. #EndRacism  #research #science,1,0,107,69
14/01/2022 06:07,"Do you need #investment and financial advice for your #startup? Learn how to use #convertibles, different #equity classes, #debt and much more! Join our online Finance Academy 💸 #workshop on January 24th! Register here:",0,0,2648,1055
14/01/2022 06:06,Today! We're excited to discuss draft @OpenResearchFG Open & Equitable Model Funding Program interventions! Join our Open Community Call 9 am pacific  &amp; help us turn intention into action. Background  #Equity #OpenScience #Grantmaking,2,0,1768,986
14/01/2022 06:05,My #equity #SwingTrading in #zerodha account since opening,0,1,38,18
14/01/2022 06:05,"Congratulations Dr. Natasha Johnson! @JohnsonTasha848 is Associate Professor @mac_peds & Associate Chair, #Equity, #Diversity &amp; #Inclusion for @mac_peds #Faculty #BrighterWorld #EDI #Congratulations @machealthsci RT @JohnsonTasha848: Thanks for the honour @CanPaedSociety… Always grateful to showcase #AdolescentMedicine with my colleagues. Sidebar: I think our section has the most fun 😏. I hear my friend, Dr. Kassia Johnson, is also featured for her leadership in Anti-Racism ✊🏾🙏🏾",0,0,435,259
14/01/2022 06:04,"If you heard the sound of breaking glass this week, that was Jaime Vieira crashing through a glass ceiling at the Toronto Blue Jays! This coming season Vieira will be the first woman coach in the club’s history! Here’s to a GLORIOUS season! #womeninsport #equity #Friyay #gojaysgo",0,1,83,284
14/01/2022 06:03,#NDX Needs to hold the Green line on the weekly chart or bears will have the upper hand next week ! #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #inflation #money #Finance #SPX500,0,0,100,78
14/01/2022 06:02,More Immigrant Students Could Be Eligible for In-State Tuition in New Jersey  via @HigherEdDive @NJACACGovRel @NACAC is supportive of legislation like this that opens the doors of #highered to #DREAM students. #collegeaccess #equity,0,2,5868,966
14/01/2022 06:02,Baiba Žiga who is DEI Advocate shared her presentation on EQ in creating positive DEI impact. Go to  to watch her presentation it also features 92 other guest speakers & more than 150 bite-sized training about #diversity #equity #inclusion #hr #amplifydei,0,0,1098,1550
14/01/2022 06:02,Baiba Žiga who is DEI Advocate shared her presentation on EQ in creating positive DEI impact. Go to  to watch her presentation it also features 92 other guest speakers & more than 150 bite-sized training about #diversity #equity #inclusion #hr #amplifydei,0,0,94,77
14/01/2022 06:00,"Dr. Caitlin Carter & Maren Rosenbach, MSL were featured this week on the IngenioUs podcast! They talk all things WrightU and changing higher ed with host Melissa Morriss-Olson. . Thank you to Melissa for a thoughtful interview! . #ingenious #podcast #equity #education",0,0,11,8
14/01/2022 06:00,".@ChooseChicago and @united have announced their collaboration on an all-new Equity, Diversity & Inclusion (EDI) Apprenticeship Program, with the support of @TDM_matters. #BIPOC #dei #equity #inclusion #apprenticeship #hospitality",0,0,81250,5209
